sample_id,reference,file_type,s3_path
HG02056,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02056/variant_calls/GRCh38_no_alt/merged/HG02056.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02071,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02071/variant_calls/CHM13v2/merged/HG02071.CHM13v2.autosomes.merged.vcf.gz
HG02071,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02071/variant_calls/CHM13v2/merged/HG02071.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02071,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02071/variant_calls/GRCh38_no_alt/merged/HG02071.GRCh38_no_alt.autosomes.merged.vcf.gz
HG02071,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02071/variant_calls/GRCh38_no_alt/merged/HG02071.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02074,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02074/variant_calls/CHM13v2/merged/HG02074.CHM13v2.autosomes.merged.vcf.gz
HG02074,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02074/variant_calls/CHM13v2/merged/HG02074.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02074,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02074/variant_calls/GRCh38_no_alt/merged/HG02074.GRCh38_no_alt.autosomes.merged.vcf.gz
HG02074,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02074/variant_calls/GRCh38_no_alt/merged/HG02074.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02080,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02080/variant_calls/CHM13v2/merged/HG02080.CHM13v2.autosomes.merged.vcf.gz
HG02080,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02080/variant_calls/CHM13v2/merged/HG02080.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02080,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02080/variant_calls/GRCh38_no_alt/merged/HG02080.GRCh38_no_alt.autosomes.merged.vcf.gz
HG02080,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02080/variant_calls/GRCh38_no_alt/merged/HG02080.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02083,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02083/variant_calls/CHM13v2/merged/HG02083.CHM13v2.autosomes.merged.vcf.gz
HG02083,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02083/variant_calls/CHM13v2/merged/HG02083.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02083,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02083/variant_calls/GRCh38_no_alt/merged/HG02083.GRCh38_no_alt.autosomes.merged.vcf.gz
HG02083,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02083/variant_calls/GRCh38_no_alt/merged/HG02083.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02109,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02109/variant_calls/CHM13v2/merged/HG02109.CHM13v2.autosomes.merged.vcf.gz
HG02109,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02109/variant_calls/CHM13v2/merged/HG02109.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02109,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02109/variant_calls/GRCh38_no_alt/merged/HG02109.GRCh38_no_alt.autosomes.merged.vcf.gz
HG02109,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02109/variant_calls/GRCh38_no_alt/merged/HG02109.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02129,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02129/variant_calls/CHM13v2/merged/HG02129.CHM13v2.autosomes.merged.vcf.gz
HG02129,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02129/variant_calls/CHM13v2/merged/HG02129.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02129,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02129/variant_calls/GRCh38_no_alt/merged/HG02129.GRCh38_no_alt.autosomes.merged.vcf.gz
HG02129,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02129/variant_calls/GRCh38_no_alt/merged/HG02129.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02132,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02132/variant_calls/CHM13v2/merged/HG02132.CHM13v2.autosomes.merged.vcf.gz
HG02132,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02132/variant_calls/CHM13v2/merged/HG02132.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02132,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02132/variant_calls/GRCh38_no_alt/merged/HG02132.GRCh38_no_alt.autosomes.merged.vcf.gz
HG02132,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02132/variant_calls/GRCh38_no_alt/merged/HG02132.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02135,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02135/variant_calls/CHM13v2/merged/HG02135.CHM13v2.autosomes.merged.vcf.gz
HG02135,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02135/variant_calls/CHM13v2/merged/HG02135.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02135,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02135/variant_calls/GRCh38_no_alt/merged/HG02135.GRCh38_no_alt.autosomes.merged.vcf.gz
HG02135,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02135/variant_calls/GRCh38_no_alt/merged/HG02135.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02145,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02145/variant_calls/CHM13v2/merged/HG02145.CHM13v2.autosomes.merged.vcf.gz
HG02145,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02145/variant_calls/CHM13v2/merged/HG02145.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02145,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02145/variant_calls/GRCh38_no_alt/merged/HG02145.GRCh38_no_alt.autosomes.merged.vcf.gz
HG02145,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02145/variant_calls/GRCh38_no_alt/merged/HG02145.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02148,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02148/variant_calls/CHM13v2/merged/HG02148.CHM13v2.autosomes.merged.vcf.gz
HG02148,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02148/variant_calls/CHM13v2/merged/HG02148.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02148,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02148/variant_calls/GRCh38_no_alt/merged/HG02148.GRCh38_no_alt.autosomes.merged.vcf.gz
HG02148,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02148/variant_calls/GRCh38_no_alt/merged/HG02148.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02155,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02155/variant_calls/CHM13v2/merged/HG02155.CHM13v2.autosomes.merged.vcf.gz
HG02155,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02155/variant_calls/CHM13v2/merged/HG02155.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02155,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02155/variant_calls/GRCh38_no_alt/merged/HG02155.GRCh38_no_alt.autosomes.merged.vcf.gz
HG02155,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02155/variant_calls/GRCh38_no_alt/merged/HG02155.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02165,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02165/variant_calls/CHM13v2/merged/HG02165.CHM13v2.autosomes.merged.vcf.gz
HG02165,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02165/variant_calls/CHM13v2/merged/HG02165.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02165,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02165/variant_calls/GRCh38_no_alt/merged/HG02165.GRCh38_no_alt.autosomes.merged.vcf.gz
HG02165,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02165/variant_calls/GRCh38_no_alt/merged/HG02165.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02178,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02178/variant_calls/CHM13v2/merged/HG02178.CHM13v2.autosomes.merged.vcf.gz
HG02178,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02178/variant_calls/CHM13v2/merged/HG02178.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02178,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02178/variant_calls/GRCh38_no_alt/merged/HG02178.GRCh38_no_alt.autosomes.merged.vcf.gz
HG02178,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02178/variant_calls/GRCh38_no_alt/merged/HG02178.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02257,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02257/variant_calls/CHM13v2/merged/HG02257.CHM13v2.autosomes.merged.vcf.gz
HG02257,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02257/variant_calls/CHM13v2/merged/HG02257.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02257,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02257/variant_calls/GRCh38_no_alt/merged/HG02257.GRCh38_no_alt.autosomes.merged.vcf.gz
HG02257,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02257/variant_calls/GRCh38_no_alt/merged/HG02257.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02258,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02258/variant_calls/CHM13v2/merged/HG02258.CHM13v2.autosomes.merged.vcf.gz
HG02258,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02258/variant_calls/CHM13v2/merged/HG02258.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02258,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02258/variant_calls/GRCh38_no_alt/merged/HG02258.GRCh38_no_alt.autosomes.merged.vcf.gz
HG02258,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02258/variant_calls/GRCh38_no_alt/merged/HG02258.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02273,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02273/variant_calls/CHM13v2/merged/HG02273.CHM13v2.autosomes.merged.vcf.gz
HG02273,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02273/variant_calls/CHM13v2/merged/HG02273.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02273,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02273/variant_calls/GRCh38_no_alt/merged/HG02273.GRCh38_no_alt.autosomes.merged.vcf.gz
HG02273,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02273/variant_calls/GRCh38_no_alt/merged/HG02273.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02280,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02280/variant_calls/CHM13v2/merged/HG02280.CHM13v2.autosomes.merged.vcf.gz
HG02280,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02280/variant_calls/CHM13v2/merged/HG02280.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02280,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02280/variant_calls/GRCh38_no_alt/merged/HG02280.GRCh38_no_alt.autosomes.merged.vcf.gz
HG02280,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02280/variant_calls/GRCh38_no_alt/merged/HG02280.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02293,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02293/variant_calls/CHM13v2/merged/HG02293.CHM13v2.autosomes.merged.vcf.gz
HG02293,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02293/variant_calls/CHM13v2/merged/HG02293.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02293,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02293/variant_calls/GRCh38_no_alt/merged/HG02293.GRCh38_no_alt.autosomes.merged.vcf.gz
HG02293,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02293/variant_calls/GRCh38_no_alt/merged/HG02293.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02300,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02300/variant_calls/CHM13v2/merged/HG02300.CHM13v2.autosomes.merged.vcf.gz
HG02300,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02300/variant_calls/CHM13v2/merged/HG02300.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02300,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02300/variant_calls/GRCh38_no_alt/merged/HG02300.GRCh38_no_alt.autosomes.merged.vcf.gz
HG02300,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02300/variant_calls/GRCh38_no_alt/merged/HG02300.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02391,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02391/variant_calls/CHM13v2/merged/HG02391.CHM13v2.autosomes.merged.vcf.gz
HG02391,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02391/variant_calls/CHM13v2/merged/HG02391.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02391,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02391/variant_calls/GRCh38_no_alt/merged/HG02391.GRCh38_no_alt.autosomes.merged.vcf.gz
HG02391,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02391/variant_calls/GRCh38_no_alt/merged/HG02391.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02392,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02392/variant_calls/CHM13v2/merged/HG02392.CHM13v2.autosomes.merged.vcf.gz
HG02392,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02392/variant_calls/CHM13v2/merged/HG02392.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02392,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02392/variant_calls/GRCh38_no_alt/merged/HG02392.GRCh38_no_alt.autosomes.merged.vcf.gz
HG02392,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02392/variant_calls/GRCh38_no_alt/merged/HG02392.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02451,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02451/variant_calls/CHM13v2/merged/HG02451.CHM13v2.autosomes.merged.vcf.gz
HG02451,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02451/variant_calls/CHM13v2/merged/HG02451.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02451,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02451/variant_calls/GRCh38_no_alt/merged/HG02451.GRCh38_no_alt.autosomes.merged.vcf.gz
HG02451,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02451/variant_calls/GRCh38_no_alt/merged/HG02451.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02486,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02486/variant_calls/CHM13v2/merged/HG02486.CHM13v2.autosomes.merged.vcf.gz
HG02486,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02486/variant_calls/CHM13v2/merged/HG02486.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02486,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02486/variant_calls/GRCh38_no_alt/merged/HG02486.GRCh38_no_alt.autosomes.merged.vcf.gz
HG02486,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02486/variant_calls/GRCh38_no_alt/merged/HG02486.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02514,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02514/variant_calls/CHM13v2/merged/HG02514.CHM13v2.autosomes.merged.vcf.gz
HG02514,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02514/variant_calls/CHM13v2/merged/HG02514.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02514,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02514/variant_calls/GRCh38_no_alt/merged/HG02514.GRCh38_no_alt.autosomes.merged.vcf.gz
HG02514,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02514/variant_calls/GRCh38_no_alt/merged/HG02514.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG02523,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02523/variant_calls/CHM13v2/merged/HG02523.CHM13v2.autosomes.merged.vcf.gz
HG02523,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02523/variant_calls/CHM13v2/merged/HG02523.CHM13v2.autosomes.merged.vcf.gz.tbi
HG02523,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02523/variant_calls/GRCh38_no_alt/merged/HG02523.GRCh38_no_alt.autosomes.merged.vcf.gz
